Id,SalePrice
1639,186006.4173495939
1640,253371.76255661246
1641,182733.25413117427
1642,238236.95614496426
1643,212345.39060192514
1644,235182.77990745383
1645,193826.89843147958
1646,160818.8201109003
1647,156395.02931349186
1648,127681.78421571932
1649,143517.56715176895
1650,111027.8090417486
1651,119929.93505775004
1652,97382.03590029624
1653,99497.54264564157
1654,143130.77022002614
1655,129493.03744270589
1656,139673.8471696687
1657,147584.81671401038
1658,143757.71841665515
1659,112300.14668118369
1660,150360.87161585
1661,395230.01339717326
1662,383824.5974857768
1663,358400.83036164433
1664,464815.78759734886
1665,292150.98973835225
1666,339141.1894233245
1667,375749.6907840835
1668,338317.43021486874
1669,305983.2290793547
1670,339689.6809908473
1671,274797.1392526519
1672,397859.5782112627
1673,294285.35312198504
1674,244067.74796050962
1675,204419.89360120535
1676,201799.5509564421
1677,226155.99519122107
1678,436136.2881205026
1679,390321.71799807926
1680,317335.56787517836
1681,238398.49917257825
1682,327798.2796125482
1683,190018.19597959233
1684,177455.2062595876
1685,177764.2746601941
1686,166898.4036292305
1687,178461.765582225
1688,190468.558380134
1689,195678.55631693965
1690,199533.82780876278
1691,189326.0140474267
1692,262249.7940890645
1693,171468.39836472773
1694,183680.35737965183
1695,167173.4395387338
1696,263697.16560556344
1697,170795.6657079898
1698,341079.6256035065
1699,307269.4316636361
1700,256154.0559006502
1701,273917.6981172072
1702,235900.59955771724
1703,243349.1301822095
1704,277323.45445488405
1705,240386.3164903989
1706,317292.7792851237
1707,211102.78699957137
1708,201093.99749534146
1709,255641.99186040764
1710,213956.7030845179
1711,275538.14400266716
1712,255442.5995909141
1713,269799.32073449355
1714,224608.56234768493
1715,209202.7502909565
1716,184106.79663978133
1717,178249.5000644597
1718,138190.659770753
1719,212693.38699977947
1720,238488.64740716238
1721,162243.94187021675
1722,126450.42228900714
1723,156362.74610964107
1724,203364.81586067867
1725,235247.27297529436
1726,188275.67312133545
1727,152394.72125346283
1728,173164.8917599342
1729,168233.45881447382
1730,151423.8255975208
1731,120710.58905635487
1732,121562.64953330613
1733,109049.22104036121
1734,121223.70909304607
1735,126229.91889751397
1736,107051.78459655927
1737,298889.8582892402
1738,261010.9078914258
1739,241191.131410116
1740,210295.74527708255
1741,188166.56232569658
1742,174733.5009391579
1743,182524.34205442428
1744,302456.6306460298
1745,220898.33475995512
1746,185317.35647486104
1747,207446.21413169394
1748,212829.64588892576
1749,143716.23307983016
1750,124658.09870085299
1751,251875.4413785953
1752,113583.69889505593
1753,151738.07071067506
1754,192558.37220827292
1755,164114.65012003016
1756,126106.45046367355
1757,119775.09985497314
1758,146436.6212591368
1759,162296.27390724357
1760,166147.2171058941
1761,150129.49938132163
1762,178098.63175193904
1763,196415.81683256716
1764,112411.4225169796
1765,173225.47740784072
1766,192727.3030348488
1767,226644.23866732334
1768,137562.9738105882
1769,173020.48727387068
1770,153048.57377950073
1771,125522.81560069822
1772,137294.6998658967
1773,122080.80776124782
1774,144456.4539988607
1775,142548.04450724006
1776,132417.79398205268
1777,106265.17842915063
1778,140023.39530240014
1779,119559.37591721305
1780,178814.98348473417
1781,129253.15211220416
1782,83063.85283795906
1783,140310.72231422423
1784,106800.07860933246
1785,128239.81043772331
1786,142503.42772644927
1787,165868.00224614504
1788,58767.924833346646
1789,102898.83216279364
1790,80429.23882762957
1791,174108.30028168898
1792,159988.7970823371
1793,125432.43042029595
1794,156548.0721474646
1795,134835.35681985866
1796,134354.97226812172
1797,113269.79838675544
1798,122774.06185673195
1799,108998.85803339611
1800,134892.05204037763
1801,122133.40121285414
1802,139544.19350820387
1803,147430.35253769008
1804,140797.5199576842
1805,136241.71577521256
1806,126872.5908179031
1807,141150.13200814062
1808,130217.64443711845
1809,123303.30060586282
1810,135499.62531569638
1811,88042.13957520344
1812,98767.30996957162
1813,123403.85613493859
1814,93849.9322147686
1815,56216.86360061188
1816,98459.78167953648
1817,104621.70026092007
1818,139527.81990156975
1819,120637.60575523482
1820,51726.928444234116
1821,117204.07022792655
1822,152647.99896047584
1823,45356.30917911915
1824,135667.20866702838
1825,139891.29763003188
1826,105627.40360412159
1827,101995.07297515855
1828,133948.79175806043
1829,133718.40460186236
1830,142087.00591991917
1831,140513.32321406822
1832,69660.10204882137
1833,142053.02016222186
1834,115249.32250738557
1835,118248.6687688612
1836,122687.42140581235
1837,91471.49203912943
1838,129226.26578190098
1839,95555.51377161665
1840,137701.5498646243
1841,134538.055514142
1842,88981.60360634614
1843,126799.3703183828
1844,145597.75460766477
1845,141250.33572585584
1846,156643.98747347522
1847,176162.03029975324
1848,47508.05284338013
1849,110344.30288936518
1850,116181.85496823752
1851,155495.22006718942
1852,125350.95699342423
1853,121281.91248248596
1854,164343.8320762404
1855,152840.40860499884
1856,227104.80960090877
1857,135592.4144586289
1858,129952.73961851257
1859,118969.25012543378
1860,142148.8982247752
1861,118203.7357069879
1862,303917.7799515707
1863,281245.11573960446
1864,281340.2567620982
1865,326575.5645753946
1866,306947.4692422125
1867,221355.30294184864
1868,277695.81469837134
1869,203859.52731225573
1870,222563.8372807834
1871,248964.79886819865
1872,179238.90447328833
1873,237204.7415682457
1874,153764.83385883446
1875,198052.73508625047
1876,200439.30523225066
1877,210138.17107891577
1878,202683.32831259066
1879,125515.723326367
1880,128748.8157652137
1881,242105.04042194763
1882,238831.2831337844
1883,186205.08550247713
1884,202832.34458399782
1885,239418.63979266578
1886,284149.8910172334
1887,219492.02373413712
1888,266697.69594572554
1889,175440.35284616062
1890,112102.53048221153
1891,135670.84442090982
1892,93876.83688071207
1893,123202.20276744466
1894,119899.41339299646
1895,133201.21890035184
1896,125186.98876554692
1897,115625.84309189081
1898,108243.88563624419
1899,164214.03558250755
1900,149556.81105014792
1901,171975.8098292991
1902,156852.75266255531
1903,213402.07630063736
1904,143997.32900324336
1905,200705.04903185443
1906,146497.88223577212
1907,213199.63165135123
1908,106480.22140454857
1909,136678.28938527763
1910,120357.22532692854
1911,226323.18458990974
1912,327900.074665309
1913,142152.75223183166
1914,55621.71818492398
1915,283968.55255147855
1916,69346.31726037261
1917,245435.9662646345
1918,140008.03293069178
1919,183425.0792006712
1920,159871.47868952344
1921,348621.1061261453
1922,296960.1374764589
1923,245374.7891811229
1924,219944.02766519034
1925,199150.16400422872
1926,340984.46080795425
1927,133191.91419612808
1928,159592.47609388543
1929,124845.73069936797
1930,134450.63747887147
1931,137528.70601434232
1932,140957.22589896744
1933,176476.39320563234
1934,178548.49927100746
1935,169388.24636741073
1936,194288.59371850523
1937,184837.85511157874
1938,173284.29951234054
1939,246710.66772373277
1940,193968.55131940037
1941,169315.14989384264
1942,187855.52168020408
1943,219338.67602529947
1944,349776.1898865714
1945,383218.9812143247
1946,123383.65183744454
1947,244158.70858185212
1948,169090.21259153154
1949,243992.35383831442
1950,186978.48259269728
1951,245916.83212032705
1952,213889.17394679508
1953,168783.17016522726
1954,183421.82432449894
1955,136912.56157916982
1956,296928.39628956676
1957,151905.251851919
1958,281322.0884450575
1959,144473.21344478917
1960,113958.48547664934
1961,118181.31082931752
1962,97671.06576975601
1963,103779.59924546037
1964,103686.46690522096
1965,140227.83564686106
1966,131358.76584892833
1967,298547.51018601726
1968,412437.6843427578
1969,373018.4711938286
1970,393480.0725045826
1971,447020.3357187527
1972,359924.69723021553
1973,278301.51594028954
1974,325595.7917234744
1975,493611.2431808774
1976,283840.9616421561
1977,355642.3131535946
1978,349660.5244432881
1979,318789.55645494466
1980,208790.93237260805
1981,326984.0387836182
1982,227928.5025192775
1983,209406.8366230887
1984,177334.04139970412
1985,228043.70548457216
1986,208300.9902080214
1987,187786.7908934668
1988,174893.2643881177
1989,193111.7774217073
1990,206091.93916499557
1991,238459.21982306323
1992,210913.00332889665
1993,167653.32776276759
1994,222756.5362076143
1995,181370.43549404436
1996,249666.83873327845
1997,300090.9655714139
1998,308779.1020647419
1999,277878.8349204815
2000,314370.47431605146
2001,276976.45118916285
2002,243235.27971491782
2003,251394.7599145904
2004,288153.35459102085
2005,228844.52552417855
2006,217316.48448774905
2007,252457.77178516478
2008,213991.85009213877
2009,197865.77148327383
2010,194851.486350383
2011,140808.90866751678
2012,174243.06694333698
2013,175462.61409151222
2014,185583.24518578226
2015,204279.53112069564
2016,190776.30540087732
2017,194662.06072260355
2018,110301.69706597959
2019,131223.3588751232
2020,102947.03707577699
2021,99172.85083331846
2022,180853.5986645125
2023,141989.87484110196
2024,277355.7493728085
2025,349121.6327785838
2026,172328.56784507772
2027,161972.86407055892
2028,152834.3514162373
2029,167245.57623886561
2030,253436.31889773032
2031,227194.61251954545
2032,239941.32717304947
2033,238439.97872187218
2034,174832.78733998694
2035,220678.7186334731
2036,203273.330619102
2037,212807.84243387956
2038,312496.78632491315
2039,230341.6818857956
2040,263778.24958964926
2041,286138.6984883973
2042,206271.9740274208
2043,175993.3554207008
2044,174904.48862732222
2045,209341.72719317596
2046,147654.5828822645
2047,143000.8178965729
2048,136554.9522775714
2049,143464.29850391552
2050,174969.65283889184
2051,103436.81483347827
2052,122354.81184741827
2053,148564.85032476397
2054,90053.58692266462
2055,158376.69241041355
2056,152901.77322505382
2057,110227.86435949062
2058,212141.38028101
2059,128495.64945909189
2060,173719.8692840279
2061,173652.3666562066
2062,127020.4081635612
2063,120128.57583699664
2064,137118.7997451757
2065,120845.68862472782
2066,164851.16485162906
2067,113827.37377103139
2068,145346.1771842264
2069,87307.334139478
2070,115295.3631558072
2071,92093.27863506037
2072,138790.78552749509
2073,132973.24040064588
2074,181492.76621572382
2075,147190.4784360568
2076,112955.53068217344
2077,155759.14236227874
2078,123419.42526619401
2079,134809.230748824
2080,116774.95844821824
2081,124395.67001994689
2082,119149.14794742473
2083,150757.7148993523
2084,105853.9431702348
2085,111183.97531047552
2086,116828.80138736025
2087,119351.35536112884
2088,93700.97220587969
2089,75508.11531452458
2090,122111.19734364412
2091,103470.75065432976
2092,121250.1474000753
2093,115872.59017870534
2094,110996.91538383171
2095,142241.4155288412
2096,87364.6336824228
2097,97449.07695657632
2098,148656.53240583802
2099,49603.81939165025
2100,68950.84676530155
2101,109628.92143248988
2102,124554.20177118712
2103,106528.04378744571
2104,140108.98246230686
2105,126602.74549144719
2106,57508.64305006695
2107,187042.7992710777
2108,113873.36201535189
2109,109046.05306653108
2110,128898.65156199879
2111,142440.50032676582
2112,136462.31921356023
2113,122555.25034865184
2114,122225.16667615445
2115,165677.2160609953
2116,117187.72890522887
2117,144222.6819831655
2118,126676.41107395412
2119,112419.63938084105
2120,108401.37792476994
2121,96833.46253098767
2122,117087.14050047947
2123,84774.39675565882
2124,152985.70504250546
2125,121867.2727677232
2126,149010.59724195028
2127,156028.70290322136
2128,128407.07858046492
2129,90443.45228022826
2130,133315.6448223045
2131,136709.62675859412
2132,116221.40421717413
2133,123915.21151617401
2134,121614.18933554656
2135,94240.55487529651
2136,79077.72709038135
2137,103619.20958659072
2138,138359.62347473062
2139,148890.968601687
2140,140156.9411887377
2141,169392.6488956912
2142,124890.10748837168
2143,142428.70173109503
2144,122984.32733001868
2145,137998.05428867406
2146,171181.92746551684
2147,141908.30894730822
2148,140084.7176784851
2149,153656.9191541932
2150,235207.7572091226
2151,114821.58203794756
2152,164275.1798390831
2153,160385.52444508582
2154,98810.15828070836
2155,137218.21438461513
2156,257106.8344725155
2157,228307.3246899707
2158,237069.74172184343
2159,219384.43612515932
2160,187094.12050541874
2161,230955.8255060483
2162,360661.1112174065
2163,314685.8272369157
2164,249045.85340536473
2165,210605.178234425
2166,158645.99683372118
2167,218048.78107884433
2168,191246.50199120244
2169,194156.0943880063
2170,213912.44094215822
2171,159914.97919037403
2172,131070.43742973989
2173,170583.62435235103
2174,219688.75281554344
2175,286412.4796959115
2176,304408.1527366078
2177,231570.8252294992
2178,211926.8182878056
2179,133165.5824538463
2180,210487.96663936277
2181,192098.10963013617
2182,222804.54115510115
2183,188355.84411104413
2184,116182.6988915027
2185,127568.36831715654
2186,145150.0527974087
2187,148340.53791616927
2188,152571.6993460365
2189,259084.42404497732
2190,80132.62066299026
2191,80126.92107260795
2192,83842.1207173845
2193,106922.15903449807
2194,99105.5972207388
2195,101228.14360495852
2196,104027.82594243245
2197,116912.2214725854
2198,157890.53536215154
2199,169858.02269569327
2200,149717.65224870524
2201,147261.8632431868
2202,210888.71400897208
2203,130751.26381705832
2204,176257.17093938697
2205,118324.31394386594
2206,139234.527705069
2207,209627.06983164028
2208,271837.6926864096
2209,245033.67328568985
2210,117543.73407093495
2211,116335.12218432405
2212,115167.52554506226
2213,106671.76631148002
2214,136317.9843914669
2215,98481.59964294628
2216,144969.1543374518
2217,62727.75897048431
2218,69071.13259793975
2219,62721.57868121636
2220,60097.698580298755
2221,283345.431166451
2222,264580.7972136756
2223,283850.5513377899
2224,211792.70084672136
2225,118665.13561460549
2226,182094.16698987447
2227,194403.1731528902
2228,264227.4430616455
2229,253181.5337973736
2230,154536.34336261998
2231,212041.26560742507
2232,177999.34554850304
2233,185772.161758993
2234,240178.4642125921
2235,218613.4440101602
2236,254646.89916286798
2237,300242.7963253531
2238,200897.03963048244
2239,109380.72585642914
2240,150123.6834120726
2241,156416.88918025183
2242,122188.9116587195
2243,132344.2182144728
2244,105197.40783824124
2245,101751.66620610168
2246,148281.9884498752
2247,115935.248475036
2248,120331.63714689692
2249,116413.00476862247
2250,126139.56080291203
2251,103870.25859334612
2252,181742.16142517858
2253,155311.15485316282
2254,181905.14852037813
2255,184369.74722776876
2256,174359.48949908008
2257,203082.1722507836
2258,156809.40305847363
2259,170083.157902323
2260,152102.50167032564
2261,195853.50351372414
2262,215142.6122655959
2263,366466.8422803952
2264,486881.2210358167
2265,178689.03316476115
2266,297859.97572088835
2267,367366.6020140999
2268,413966.42034570134
2269,150702.38491600018
2270,199486.92890924355
2271,214199.15468225698
2272,198116.0763657357
2273,163302.207875388
2274,180645.9185087235
2275,147654.78181945195
2276,184428.6445103508
2277,175366.45635219384
2278,150062.20913985837
2279,117705.63232230092
2280,115726.30233093677
2281,165450.26999891587
2282,186005.32844118268
2283,107287.2391931892
2284,109280.69908223768
2285,134041.16948394515
2286,121660.2327649104
2287,362291.97922485473
2288,278118.66423245484
2289,381472.97962659353
2290,427426.52623864193
2291,330057.24612586346
2292,430942.33909572556
2293,449996.71096649213
2294,381431.31166737375
2295,454662.43379796366
2296,285374.39445415704
2297,341632.6288821383
2298,336623.52885373984
2299,333232.75133646827
2300,336593.6584173541
2301,313883.30420322047
2302,260788.37171947488
2303,252754.4764495152
2304,258429.10552211982
2305,206568.11287478922
2306,199595.21086368058
2307,208597.03462052072
2308,228765.29483103176
2309,275165.378523786
2310,217252.68571290816
2311,208594.81535481123
2312,173689.43647060858
2313,170815.7688025478
2314,172833.87580446404
2315,181556.55352439653
2316,204790.9668229943
2317,193862.26441590514
2318,179596.75244010176
2319,183650.6508965121
2320,184567.5248325151
2321,238877.06091344962
2322,183095.56388194807
2323,197297.49904397363
2324,188238.03758146812
2325,216568.4882719337
2326,181175.95589189205
2327,199674.94102782145
2328,218751.64156142832
2329,191795.08459064353
2330,177869.8938406833
2331,335459.7138226852
2332,390847.89447345026
2333,321211.359326916
2334,260634.40672842844
2335,283384.2792730494
2336,298727.5741053646
2337,199070.49916014844
2338,263189.43398773187
2339,223753.30977513886
2340,369891.66872478905
2341,215912.11266025167
2342,239813.72405996657
2343,232826.24633896525
2344,223207.66296366448
2345,233698.3910141352
2346,210049.45757278788
2347,197321.35676103286
2348,245073.1348856579
2349,182851.09932573597
2350,305079.65785462793
2351,246367.24398357773
2352,254698.42575209076
2353,235672.64966014962
2354,138773.84337307385
2355,144747.92254881235
2356,150729.28474956675
2357,185439.3903684144
2358,197983.86032311845
2359,131346.700947327
2360,114623.72685057929
2361,144760.50398438488
2362,255348.69046073503
2363,132088.77171415885
2364,156091.5036311801
2365,216650.5125818372
2366,186321.2512147594
2367,216642.607146143
2368,211491.46658611792
2369,215740.24879108294
2370,168686.25476933792
2371,165352.00483920975
2372,188668.57236268025
2373,281212.184039764
2374,317071.93534859153
2375,246337.24145992275
2376,294081.3812842305
2377,329039.96791391855
2378,147137.56801123772
2379,193337.55963272383
2380,146593.9954974079
2381,167539.9093461771
2382,207698.46452614618
2383,202476.1735665943
2384,244254.10684291826
2385,158853.5076456907
2386,129435.35679419078
2387,135105.97810383502
2388,108048.65289882428
2389,118135.60662766603
2390,148202.38150493495
2391,141137.37103870697
2392,111043.41301429486
2393,170246.17300708784
2394,137873.47299452394
2395,207631.1586500011
2396,141540.60255932205
2397,231333.33196507537
2398,126070.82861975508
2399,66524.18492462936
2400,64226.18623186417
2401,117652.45540388364
2402,140146.36427437043
2403,145576.77373097697
2404,156577.16579537696
2405,155381.0652881202
2406,136183.25181310216
2407,119444.67373112723
2408,152259.8724901836
2409,117063.24527157802
2410,167729.42328616447
2411,111839.7692320071
2412,153731.56727582548
2413,128391.23224218421
2414,157704.9555865185
2415,131432.53728542075
2416,126302.57463461172
2417,128776.48819166778
2418,130930.83980183706
2419,119753.2067023485
2420,120724.83877491226
2421,148074.7161195298
2422,101902.78605079286
2423,114004.6968035269
2424,165674.0681639357
2425,184316.19999304865
2426,130165.31108015707
2427,137810.67963721033
2428,171314.1834405283
2429,110041.13395655547
2430,129636.630228173
2431,105577.10470862829
2432,147599.8978176563
2433,145386.17464311654
2434,140572.17686724858
2435,152677.17683310204
2436,104410.94884463433
2437,99155.61450869225
2438,117233.76331159721
2439,99532.19256732172
2440,121973.85862623868
2441,93901.3227304004
2442,94772.30133382935
2443,126258.86197010988
2444,134395.31116747056
2445,92665.4266908132
2446,138047.3159912251
2447,179266.828853722
2448,127853.32579849078
2449,112080.37718415086
2450,157716.52248214112
2451,120710.26733472306
2452,191944.20481946418
2453,92456.43047255841
2454,116942.54544557576
2455,120266.94912125013
2456,131010.89630031437
2457,134612.18057773294
2458,133988.8796111249
2459,105820.14914989514
2460,141208.19140325987
2461,128797.22430692943
2462,128567.64875156982
2463,128842.92596284905
2464,168686.4715186254
2465,145761.75978781833
2466,114324.21269471265
2467,130669.26363904441
2468,90441.28643668693
2469,85442.50350267561
2470,186830.74493149936
2471,211410.7506795549
2472,169160.96715240175
2473,108201.57857047176
2474,74694.31714080734
2475,205497.30193976164
2476,113779.64587817651
2477,124692.28906105846
2478,154785.83701932977
2479,102421.06023176986
2480,150759.34799794803
2481,116736.48384967115
2482,123373.77480602163
2483,106602.80623554022
2484,120034.23795642494
2485,124549.21546998445
2486,148149.1935439151
2487,158594.41885169395
2488,162353.09200275253
2489,155030.3900807975
2490,136580.67994954347
2491,91508.82285465323
2492,195801.56520698732
2493,162170.15912469424
2494,147990.1838310619
2495,90937.67304820371
2496,244415.07830060134
2497,152923.50675238017
2498,104184.90046864777
2499,84170.57115483355
2500,112618.09861888837
2501,133119.33716847026
2502,140187.16188975098
2503,95956.43117399476
2504,167297.2119544302
2505,229315.72352899826
2506,244898.9429338021
2507,281535.2435968017
2508,244065.61591099095
2509,215214.79450677615
2510,211635.28387465392
2511,172097.8423649634
2512,207704.74531446135
2513,220620.97381196308
2514,262578.12110790476
2515,146345.92486266716
2516,179838.6878772243
2517,147277.65895061922
2518,157698.73279889225
2519,233738.97159248218
2520,214537.73660063697
2521,185737.04704002547
2522,224073.62258661757
2523,116014.85583585955
2524,135411.40868468254
2525,143183.6897802535
2526,136940.38660091808
2527,116784.56982438487
2528,124644.29203738291
2529,133350.34928145687
2530,125376.9736638272
2531,251999.03413768543
2532,223505.374994985
2533,191206.84908378404
2534,234566.8107057358
2535,285842.2608797453
2536,229041.06547486281
2537,244716.70118296574
2538,182496.634307103
2539,187566.67950888793
2540,182438.86785798415
2541,180795.36406502227
2542,165134.7244925626
2543,115963.89670816826
2544,115512.86413316093
2545,139609.4979784458
2546,118957.67608485918
2547,137369.2587875431
2548,147770.58438140585
2549,153772.05846897967
2550,661776.4401667998
2551,141191.58598880426
2552,119087.2295383685
2553,71067.33021463857
2554,93936.4844665078
2555,110234.96196785764
2556,93453.0904706147
2557,102434.43496946762
2558,138272.82708784143
2559,144810.11732690223
2560,152031.41193625555
2561,141769.81448581629
2562,143218.50553148976
2563,144713.06733400066
2564,197670.5329411038
2565,135050.1982764513
2566,153283.2149875333
2567,142984.11014301382
2568,195991.29748767274
2569,232299.0411891128
2570,116137.55211413752
2571,192791.34371166094
2572,145728.11982792753
2573,225127.4334264333
2574,320187.1884472917
2575,130213.54728265648
2576,113864.0125077117
2577,146782.05390685462
2578,83454.4426672186
2579,63198.63921727863
2580,83046.91668173391
2581,91338.46981216171
2582,100764.65117785159
2583,277911.1346772767
2584,179861.0032408401
2585,189898.02967002575
2586,225186.14518904453
2587,197875.04724602986
2588,153718.9054513506
2589,149520.01889493986
2590,194484.60955727653
2591,238850.4819519488
2592,213491.18337077159
2593,347172.6272101189
2594,186779.8776689191
2595,197833.07434919488
2596,283755.95005025127
2597,179388.70061725457
2598,282076.72622017976
2599,317183.5253930096
2600,152247.84671651793
2601,133035.82770508088
2602,84090.23164954322
2603,92289.27462590212
2604,89182.73467615533
2605,81958.07866178271
2606,141740.95535496125
2607,198488.09716092024
2608,197869.3698188269
2609,173167.37018550417
2610,107235.50834678957
2611,123744.9285704846
2612,164370.05853071547
2613,126909.25835610199
2614,120211.18563990381
2615,152007.53009270775
2616,144536.16893717318
2617,178874.6413055717
2618,195750.02489882038
2619,198111.25599635587
2620,180249.46070411114
2621,171684.04178617868
2622,175842.7355304609
2623,231843.82771610026
2624,299793.15590098687
2625,289534.3464891502
2626,172058.21014787455
2627,162572.60467759997
2628,463215.7967881198
2629,472067.29482111114
2630,381945.2174850955
2631,448359.2833123652
2632,392343.9656906176
2633,312779.88360197825
2634,419221.6934160305
2635,156690.87831428327
2636,165672.002081485
2637,169657.6629730577
2638,258531.69164884067
2639,187837.61483796436
2640,146014.25304088954
2641,99359.48020719568
2642,187986.3629161396
2643,102170.81360615093
2644,116343.6153361378
2645,108114.7483528764
2646,92522.32446316158
2647,102287.66991277249
2648,138092.06267565402
2649,155897.15548948685
2650,126548.4746795059
2651,136479.06988562056
2652,387163.49968256586
2653,261260.0827511244
2654,261741.7477220143
2655,386070.74553898035
2656,320637.8465629903
2657,341983.933641462
2658,301050.34341628937
2659,315420.2789589958
2660,363153.4905572999
2661,354043.04791261174
2662,360052.57167411305
2663,298527.85958533565
2664,265909.43575125525
2665,322377.9352938096
2666,282017.94844033115
2667,172165.79072047965
2668,177574.33704539292
2669,184311.22307954528
2670,269870.2715826729
2671,186962.16401752815
2672,195370.79743808787
2673,196811.36289990155
2674,193683.04903940758
2675,169739.3163699951
2676,193019.2211126362
2677,198307.66155697132
2678,243277.23497937658
2679,276388.72568782774
2680,289898.1184659906
2681,368330.3336686359
2682,308721.95123622357
2683,460519.8175624968
2684,315554.02192514745
2685,318401.9489203414
2686,241428.05114868068
2687,300786.452202597
2688,218237.4371136772
2689,204243.38022204832
2690,379239.8616186426
2691,189084.46635207208
2692,139401.6442855571
2693,199519.13069049883
2694,139443.74893514102
2695,191449.67133933696
2696,182313.39181123255
2697,178882.9498974078
2698,192681.1525867126
2699,170800.32393577867
2700,152006.06175202693
2701,149942.21106172193
2702,108646.9081688772
2703,124968.6662484241
2704,137494.94210223193
2705,109511.05338608297
2706,105338.36273578549
2707,118244.24950541448
2708,129667.18924346071
2709,102511.09062382996
2710,123022.59952004718
2711,254011.4454647214
2712,363273.53905354626
2713,167587.84917943185
2714,148253.02349281262
2715,168257.21172918807
2716,144206.64974161572
2717,195680.8659223431
2718,212712.79844740516
2719,150989.2588803446
2720,169352.74917281888
2721,127434.18918685723
2722,158053.88707255363
2723,138511.19039986827
2724,123444.61293401531
2725,125524.4478445454
2726,143132.9702658879
2727,170385.41995445758
2728,185959.13185037504
2729,145461.48849796617
2730,147303.246727737
2731,131931.69804175265
2732,135768.44641662174
2733,155687.42352158693
2734,140176.76385829932
